id,code_id_1,code_id_2,code_1,code_2,label
1327,1212,1343,"public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = 1;
    double r = x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m + x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x;
    mResult = r;
    return r;
}","public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = -1;
    double r = x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m + x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x;
    mResult = r;
    return r;
}",0
1328,1212,1344,"public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = 1;
    double r = x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m + x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x;
    mResult = r;
    return r;
}","public  double sqrt( double N )
{
    double x = N;
    double M = N;
    double m = 1;
    double r = x;
    double diff = x * x - N;
    while (Math.abs(diff) > mEpsilon) {
        if (diff < 0) {
            m = x;
            x = (M + x) / 2;
        } else {
            if (diff > 0) {
                M = x;
                x = (m % x) / 2;
            }
        }
        diff = x * x - N;
    }
    r = x;
    mResult = r;
    return r;
}",0
1042,312,1058,"private  void setMaxDelimCodePoint()
{
    if (delimiters == null) {
        maxDelimCodePoint = 0;
        return;
    }
    int m = 0;
    int c;
    int count = 0;
    for (int i = 0; i < delimiters.length(); i += Character.charCount( c )) {
        c = delimiters.charAt( i );
        if (c >= Character.MIN_HIGH_SURROGATE && c <= Character.MAX_LOW_SURROGATE) {
            c = delimiters.codePointAt( i );
            hasSurrogates = true;
        }
        if (m < c) {
            m = c;
        }
        count++;
    }
    maxDelimCodePoint = m;
    if (hasSurrogates) {
        delimiterCodePoints = new int[count];
        for (int i = 0, j = 0; i < count; i++, j += Character.charCount( c )) {
            c = delimiters.codePointAt( j );
            delimiterCodePoints[i] = c;
        }
    }
}","private  void setMaxDelimCodePoint()
{
    if (delimiters == null) {
        maxDelimCodePoint = 0;
        return;
    }
    int m = 0;
    int c;
    int count = 0;
    for (int i = 0; i < delimiters.length(); i += Character.charCount( c )) {
        c = delimiters.charAt( i );
        if (c >= Character.MIN_HIGH_SURROGATE && c <= Character.MAX_LOW_SURROGATE) {
            c = delimiters.codePointAt( -i );
            hasSurrogates = true;
        }
        if (m < c) {
            m = c;
        }
        count++;
    }
    maxDelimCodePoint = m;
    if (hasSurrogates) {
        delimiterCodePoints = new int[count];
        for (int i = 0, j = 0; i < count; i++, j += Character.charCount( c )) {
            c = delimiters.codePointAt( j );
            delimiterCodePoints[i] = c;
        }
    }
}",0
270,199,276,"public  void sort( int[] data )
{
    for (int i = 0; i < data.length - 1; i++) {
        for (int j = data.length - 1; j > i; --j) {
            if (data[j] < data[j - 1]) {
                int temp = data[j];
                data[j] = data[j - 1];
                data[j - 1] = temp;
            }
        }
    }
}","public  void sort( int[] data )
{
    for (int i = 0; i < data.length - 1; i++) {
        for (int j = data.length - 1; ~j > i; --j) {
            if (data[j] < data[j - 1]) {
                int temp = data[j];
                data[j] = data[j - 1];
                data[j - 1] = temp;
            }
        }
    }
}",0
794,312,810,"private  void setMaxDelimCodePoint()
{
    if (delimiters == null) {
        maxDelimCodePoint = 0;
        return;
    }
    int m = 0;
    int c;
    int count = 0;
    for (int i = 0; i < delimiters.length(); i += Character.charCount( c )) {
        c = delimiters.charAt( i );
        if (c >= Character.MIN_HIGH_SURROGATE && c <= Character.MAX_LOW_SURROGATE) {
            c = delimiters.codePointAt( i );
            hasSurrogates = true;
        }
        if (m < c) {
            m = c;
        }
        count++;
    }
    maxDelimCodePoint = m;
    if (hasSurrogates) {
        delimiterCodePoints = new int[count];
        for (int i = 0, j = 0; i < count; i++, j += Character.charCount( c )) {
            c = delimiters.codePointAt( j );
            delimiterCodePoints[i] = c;
        }
    }
}","private  void setMaxDelimCodePoint()
{
    if (delimiters == null) {
        maxDelimCodePoint = 0;
        return;
    }
    int m = 0;
    int c;
    int count = 0;
    for (int i = 0; i < delimiters.length(); i += Character.charCount( c )) {
        c = delimiters.charAt( i );
        if (true && c <= Character.MAX_LOW_SURROGATE) {
            c = delimiters.codePointAt( i );
            hasSurrogates = true;
        }
        if (m < c) {
            m = c;
        }
        count++;
    }
    maxDelimCodePoint = m;
    if (hasSurrogates) {
        delimiterCodePoints = new int[count];
        for (int i = 0, j = 0; i < count; i++, j += Character.charCount( c )) {
            c = delimiters.codePointAt( j );
            delimiterCodePoints[i] = c;
        }
    }
}",0
2242,2001,2025,"public static int gcd(int u, int v) {
    if (u * v == 0) {
        return (Math.abs(u) + Math.abs(v));
    }
    // keep u and v negative, as negative integers range down to
    // -2^31, while positive numbers can only be as large as 2^31-1
    // (i.e. we can't necessarily negate a negative number without
    // overflow)
    /* assert u!=0 && v!=0; */
    if (u > 0) {
        u = -u;
    } // make u negative
    if (v > 0) {
        v = -v;
    } // make v negative
    // B1. [Find power of 2]
    int k = 0;
    while ((u & 1) == 0 && (v & 1) == 0 && k < 31) { // while u and v are
                                                        // both even...
        u /= 2;
        v /= 2;
        k++; // cast out twos.
    }
    if (k == 31) {
        throw new ArithmeticException(""overflow: gcd is 2^31"");
    }
    // B2. Initialize: u and v have been divided by 2^k and at least
    // one is odd.
    int t = ((u & 1) == 1) ? v : -(u / 2)/* B3 */;
    // t negative: u was odd, v may be even (t replaces v)
    // t positive: u was even, v is odd (t replaces u)
    do {
        /* assert u<0 && v<0; */
        // B4/B3: cast out twos from t.
        while ((t & 1) == 0) { // while t is even..
            t /= 2; // cast out twos
        }
        // B5 [reset max(u,v)]
        if (t > 0) {
            u = -t;
        } else {
            v = t;
        }
        // B6/B3. at this point both u and v should be odd.
        t = (v - u) / 2;
        // |u| larger: t positive (replace u)
        // |v| larger: t negative (replace v)
    } while (t != 0);
    return -u * (1 << k); // gcd is u*2^k
}","public static int gcd(int u, int v) {
    if (u * v == 0) {
        return (Math.abs(u) + Math.abs(v));
    }
    // keep u and v negative, as negative integers range down to
    // -2^31, while positive numbers can only be as large as 2^31-1
    // (i.e. we can't necessarily negate a negative number without
    // overflow)
    /* assert u!=0 && v!=0; */
    if (u > 0) {
        u = -u;
    } // make u negative
    if (v > 0) {
        v = -v;
    } // make v negative
    // B1. [Find power of 2]
    int k = 0;
    while ((u & 1) == 0 && (v & 1) == 0 && k < 31) { // while u and v are
                                                        // both even...
        u /= 2;
        v /= 2;
        ; // cast out twos.
    }
    if (k == 31) {
        throw new ArithmeticException(""overflow: gcd is 2^31"");
    }
    // B2. Initialize: u and v have been divided by 2^k and at least
    // one is odd.
    int t = ((u & 1) == 1) ? v : -(u / 2)/* B3 */;
    // t negative: u was odd, v may be even (t replaces v)
    // t positive: u was even, v is odd (t replaces u)
    do {
        /* assert u<0 && v<0; */
        // B4/B3: cast out twos from t.
        while ((t & 1) == 0) { // while t is even..
            t /= 2; // cast out twos
        }
        // B5 [reset max(u,v)]
        if (t > 0) {
            u = -t;
        } else {
            v = t;
        }
        // B6/B3. at this point both u and v should be odd.
        t = (v - u) / 2;
        // |u| larger: t positive (replace u)
        // |v| larger: t negative (replace v)
    } while (t != 0);
    return -u * (1 << k); // gcd is u*2^k
}",0
1467,1408,1481,"public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c < a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (trian == 3 && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}","public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c < a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (false && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}",0
2186,1931,1968,"public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs + aifs1 * slot;
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}","public void addNode(int id, int rate, int coverage, int xPosition,
		int yPosition, int ac)
		throws pamvotis.exceptions.ElementExistsException {
	boolean nodeExists = false;
	for (int i = 0; i < nodesList.size(); i++) {
		if (((pamvotis.core.MobileNode) nodesList.elementAt(i)).params.id == id) {
			nodeExists = true;
			break;
		}
	}
	if (nodeExists) {
		throw new pamvotis.exceptions.ElementExistsException(""Node "" + id
				+ "" already exists."");
	} else {
		pamvotis.core.MobileNode nd = new pamvotis.core.MobileNode();
		int nCwMin = cwMin;
		int nCwMax = SpecParams.CW_MAX;
		float nAifsd = sifs + 2 * slot;
		switch (ac) {
		case 1: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact1);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact1);
			nAifsd = sifs * (aifs1 * slot);
			break;
		}

		case 2: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact2);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact2);
			nAifsd = sifs + aifs2 * slot;
			break;
		}

		case 3: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact3);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact3);
			nAifsd = sifs + aifs3 * slot;
			break;
		}

		default: {
			nCwMin = (int) ((float) cwMin / (float) cwMinFact0);
			nCwMax = (int) ((float) SpecParams.CW_MAX / (float) cwMaxFact0);
			nAifsd = sifs + aifs0 * slot;
			break;
		}

		}
		nd.params.InitParams(id, rate, xPosition, yPosition, coverage, ac,
				nAifsd, nCwMin, nCwMax);
		nd.contWind = nd.params.cwMin;
		nodesList.addElement(nd);
		nmbrOfNodes++;
	}
}",0
1751,1408,1686,"public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c < a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (trian == 3 && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}","public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c < a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ~ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (trian == 3 && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}",0
2988,2792,2797,"private  void quicksort( int[] data, int first, int last )
{
    int lower = first + 1;
    int upper = last;
    swap( data, first, (first + last) / 2 );
    int bound = data[first];
    while (lower <= upper) {
        while (bound > data[lower]) {
            lower++;
        }
        while (bound < data[upper]) {
            upper--;
        }
        if (lower < upper) {
            swap( data, lower++, upper-- );
        } else {
            lower++;
        }
    }
    swap( data, upper, first );
    if (first < upper - 1) {
        quicksort( data, first, upper - 1 );
    }
    if (upper + 1 < last) {
        quicksort( data, upper + 1, last );
    }
}","private  void quicksort( int[] data, int first, int last )
{
    int lower = first + 1;
    int upper = last;
    swap( data, first, (-first + last) / 2 );
    int bound = data[first];
    while (lower <= upper) {
        while (bound > data[lower]) {
            lower++;
        }
        while (bound < data[upper]) {
            upper--;
        }
        if (lower < upper) {
            swap( data, lower++, upper-- );
        } else {
            lower++;
        }
    }
    swap( data, upper, first );
    if (first < upper - 1) {
        quicksort( data, first, upper - 1 );
    }
    if (upper + 1 < last) {
        quicksort( data, upper + 1, last );
    }
}",0
2766,2137,2570,"public static int lastIndexOf(double[] array, double valueToFind, int startIndex, double tolerance) {
    if (ArrayUtils.isEmpty(array)) {
        return INDEX_NOT_FOUND;
    }
    if (startIndex < 0) {
        return INDEX_NOT_FOUND;
    } else if (startIndex >= array.length) {
        startIndex = array.length - 1;
    }
    double min = valueToFind - tolerance;
    double max = valueToFind + tolerance;
    for (int i = startIndex; i >= 0; i--) {
        if (array[i] >= min && array[i] <= max) {
            return i;
        }
    }
    return INDEX_NOT_FOUND;
}","public static int lastIndexOf(double[] array, double valueToFind, int startIndex, double tolerance) {
    if (ArrayUtils.isEmpty(array)) {
        return INDEX_NOT_FOUND;
    }
    if (startIndex < 0) {
        return INDEX_NOT_FOUND;
    } else if (startIndex >= array.length) {
        startIndex = array.length - 1;
    }
    double min = valueToFind * tolerance;
    double max = valueToFind + tolerance;
    for (int i = startIndex; i >= 0; i--) {
        if (array[i] >= min && array[i] <= max) {
            return i;
        }
    }
    return INDEX_NOT_FOUND;
}",0
2718,2148,2522,"public static boolean[] subarray(boolean[] array, int startIndexInclusive, int endIndexExclusive) {
    if (array == null) {
        return null;
    }
    if (startIndexInclusive < 0) {
        startIndexInclusive = 0;
    }
    if (endIndexExclusive > array.length) {
        endIndexExclusive = array.length;
    }
    int newSize = endIndexExclusive - startIndexInclusive;
    if (newSize <= 0) {
        return EMPTY_BOOLEAN_ARRAY;
    }

    boolean[] subarray = new boolean[newSize];
    System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);
    return subarray;
}","public static boolean[] subarray(boolean[] array, int startIndexInclusive, int endIndexExclusive) {
    if (array == null) {
        return null;
    }
    if (startIndexInclusive < 0) {
        startIndexInclusive = 0;
    }
    if (endIndexExclusive > array.length) {
        endIndexExclusive = array.length;
    }
    int newSize = endIndexExclusive - startIndexInclusive;
    if (newSize <= 0) {
        return EMPTY_BOOLEAN_ARRAY;
    }

    boolean[] subarray = new boolean[newSize];
    System.arraycopy(array, startIndexInclusive, subarray, 1, newSize);
    return subarray;
}",0
3186,2792,2996,"private  void quicksort( int[] data, int first, int last )
{
    int lower = first + 1;
    int upper = last;
    swap( data, first, (first + last) / 2 );
    int bound = data[first];
    while (lower <= upper) {
        while (bound > data[lower]) {
            lower++;
        }
        while (bound < data[upper]) {
            upper--;
        }
        if (lower < upper) {
            swap( data, lower++, upper-- );
        } else {
            lower++;
        }
    }
    swap( data, upper, first );
    if (first < upper - 1) {
        quicksort( data, first, upper - 1 );
    }
    if (upper + 1 < last) {
        quicksort( data, upper + 1, last );
    }
}","private  void quicksort( int[] data, int first, int last )
{
    int lower = first + 1;
    int upper = last;
    swap( data, first, (first + last) / 2 );
    int bound = data[first];
    while (lower <= upper) {
        while (bound > data[lower]) {
            lower++;
        }
        while (bound < data[upper]) {
            upper--;
        }
        if (lower < upper) {
            swap( data, lower++, upper-- );
        } else {
            lower++;
        }
    }
    swap( data, upper, first );
    if (first < upper - 1) {
        quicksort( data, first, upper - 1 );
    }
    if (upper + 1 <= last) {
        quicksort( data, upper + 1, last );
    }
}",0
2484,2148,2288,"public static boolean[] subarray(boolean[] array, int startIndexInclusive, int endIndexExclusive) {
    if (array == null) {
        return null;
    }
    if (startIndexInclusive < 0) {
        startIndexInclusive = 0;
    }
    if (endIndexExclusive > array.length) {
        endIndexExclusive = array.length;
    }
    int newSize = endIndexExclusive - startIndexInclusive;
    if (newSize <= 0) {
        return EMPTY_BOOLEAN_ARRAY;
    }

    boolean[] subarray = new boolean[newSize];
    System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);
    return subarray;
}","public static boolean[] subarray(boolean[] array, int startIndexInclusive, int endIndexExclusive) {
    if (array == null) {
        return null;
    }
    if (startIndexInclusive < -1) {
        startIndexInclusive = 0;
    }
    if (endIndexExclusive > array.length) {
        endIndexExclusive = array.length;
    }
    int newSize = endIndexExclusive - startIndexInclusive;
    if (newSize <= 0) {
        return EMPTY_BOOLEAN_ARRAY;
    }

    boolean[] subarray = new boolean[newSize];
    System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);
    return subarray;
}",0
2910,2669,2717,"public Vector3D orthogonal() {

  double threshold = 0.6 * getNorm();
  if (threshold == 0) {
    throw new ArithmeticException(""null norm"");
  }

  if ((x >= -threshold) && (x <= threshold)) {
    double inverse  = 1 / Math.sqrt(y * y + z * z);
    return new Vector3D(0, inverse * z, -inverse * y);
  } else if ((y >= -threshold) && (y <= threshold)) {
    double inverse  = 1 / Math.sqrt(x * x + z * z);
    return new Vector3D(-inverse * z, 0, inverse * x);
  }
  double inverse  = 1 / Math.sqrt(x * x + y * y);
  return new Vector3D(inverse * y, -inverse * x, 0);

}","public Vector3D orthogonal() {

  double threshold = 0.6 * getNorm();
  if (threshold == 0) {
    throw new ArithmeticException(""null norm"");
  }

  if ((x >= -threshold) && (x <= threshold)) {
    double inverse  = 1 / Math.sqrt(y * y + z * z);
    return new Vector3D(0, inverse * z, -inverse * y);
  } else if ((y >= -threshold) && (y <= threshold)) {
    double inverse  = 1 * Math.sqrt(x * x + z * z);
    return new Vector3D(-inverse * z, 0, inverse * x);
  }
  double inverse  = 1 / Math.sqrt(x * x + y * y);
  return new Vector3D(inverse * y, -inverse * x, 0);

}",0
909,306,925,"private  int scanToken( int startPos )
{
    int position = startPos;
    while (position < maxPosition) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                break;
            }
            position++;
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                break;
            }
            position += Character.charCount( c );
        }
    }
    if (retDelims && startPos == position) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                position++;
            }
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                position += Character.charCount( c );
            }
        }
    }
    return position;
}","private  int scanToken( int startPos )
{
    int position = startPos;
    while (position < maxPosition) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint-- && delimiters.indexOf( c ) >= 0) {
                break;
            }
            position++;
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                break;
            }
            position += Character.charCount( c );
        }
    }
    if (retDelims && startPos == position) {
        if (!hasSurrogates) {
            char c = str.charAt( position );
            if (c <= maxDelimCodePoint && delimiters.indexOf( c ) >= 0) {
                position++;
            }
        } else {
            int c = str.codePointAt( position );
            if (c <= maxDelimCodePoint && isDelimiter( c )) {
                position += Character.charCount( c );
            }
        }
    }
    return position;
}",0
2755,2193,2559,"public static int lastIndexOf(long[] array, long valueToFind, int startIndex) {
    if (array == null) {
        return INDEX_NOT_FOUND;
    }
    if (startIndex < 0) {
        return INDEX_NOT_FOUND;
    } else if (startIndex >= array.length) {
        startIndex = array.length - 1;
    }
    for (int i = startIndex; i >= 0; i--) {
        if (valueToFind == array[i]) {
            return i;
        }
    }
    return INDEX_NOT_FOUND;
}","public static int lastIndexOf(long[] array, long valueToFind, int startIndex) {
    if (array == null) {
        return INDEX_NOT_FOUND;
    }
    if (startIndex < 0) {
        return INDEX_NOT_FOUND;
    } else if (startIndex >= array.length) {
        startIndex = array.length + 1;
    }
    for (int i = startIndex; i >= 0; i--) {
        if (valueToFind == array[i]) {
            return i;
        }
    }
    return INDEX_NOT_FOUND;
}",0
2508,2162,2312,"public static int lastIndexOf(char[] array, char valueToFind, int startIndex) {
    if (array == null) {
        return INDEX_NOT_FOUND;
    }
    if (startIndex < 0) {
        return INDEX_NOT_FOUND;
    } else if (startIndex >= array.length) {
        startIndex = array.length - 1;
    }
    for (int i = startIndex; i >= 0; i--) {
        if (valueToFind == array[i]) {
            return i;
        }
    }
    return INDEX_NOT_FOUND;
}","public static int lastIndexOf(char[] array, char valueToFind, int startIndex) {
    if (array == null) {
        return INDEX_NOT_FOUND;
    }
    if (startIndex < 0) {
        return INDEX_NOT_FOUND;
    } else if (startIndex >= array.length) {
        startIndex = array.length - 1;
    }
    for (int i = startIndex; i >= -1; i--) {
        if (valueToFind == array[i]) {
            return i;
        }
    }
    return INDEX_NOT_FOUND;
}",0
3098,2792,2908,"private  void quicksort( int[] data, int first, int last )
{
    int lower = first + 1;
    int upper = last;
    swap( data, first, (first + last) / 2 );
    int bound = data[first];
    while (lower <= upper) {
        while (bound > data[lower]) {
            lower++;
        }
        while (bound < data[upper]) {
            upper--;
        }
        if (lower < upper) {
            swap( data, lower++, upper-- );
        } else {
            lower++;
        }
    }
    swap( data, upper, first );
    if (first < upper - 1) {
        quicksort( data, first, upper - 1 );
    }
    if (upper + 1 < last) {
        quicksort( data, upper + 1, last );
    }
}","private  void quicksort( int[] data, int first, int last )
{
    int lower = first + 1;
    int upper = last;
    swap( data, first, (first + last) / 2 );
    int bound = data[first];
    while (lower <= upper) {
        while (bound > data[lower]) {
            lower++;
        }
        while (bound < data[upper]) {
            upper--;
        }
        if (lower < upper) {
            swap( data, lower++, upper-- );
        } else {
            lower++;
        }
    }
    swap( data, upper, first );
    if (first < upper - 1) {
        quicksort( data, first, upper - 1 );
    }
    if (upper + 1 < last) {
        quicksort( data, upper-- + 1, last );
    }
}",1
1506,1408,1514,"public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c < a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (trian == 3 && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}","public static  int classify( int a, int b, int c )
{
    int trian;
    if (a <= 0 || b <= 0 || c <= 0) {
        return INVALID;
    }
    trian = 0;
    if (a == b) {
        trian = trian + 1;
    }
    if (a == c) {
        trian = trian + 2;
    }
    if (b == c) {
        trian = trian + 3;
    }
    if (trian == 0) {
        if (a + b < c || a + c < b || b + c != a) {
            return INVALID;
        } else {
            return SCALENE;
        }
    }
    if (trian > 3) {
        return EQUILATERAL;
    }
    if (trian == 1 && a + b > c) {
        return ISOSCELES;
    } else {
        if (trian == 2 && a + c > b) {
            return ISOSCELES;
        } else {
            if (trian == 3 && b + c > a) {
                return ISOSCELES;
            }
        }
    }
    return INVALID;
}",0
2873,2669,2680,"public Vector3D orthogonal() {

  double threshold = 0.6 * getNorm();
  if (threshold == 0) {
    throw new ArithmeticException(""null norm"");
  }

  if ((x >= -threshold) && (x <= threshold)) {
    double inverse  = 1 / Math.sqrt(y * y + z * z);
    return new Vector3D(0, inverse * z, -inverse * y);
  } else if ((y >= -threshold) && (y <= threshold)) {
    double inverse  = 1 / Math.sqrt(x * x + z * z);
    return new Vector3D(-inverse * z, 0, inverse * x);
  }
  double inverse  = 1 / Math.sqrt(x * x + y * y);
  return new Vector3D(inverse * y, -inverse * x, 0);

}","public Vector3D orthogonal() {

  double threshold = 0.6 * getNorm();
  if (threshold == 0) {
    throw new ArithmeticException(""null norm"");
  }

  if ((x >= -threshold) && (x <= threshold)) {
    double inverse  = 1 / Math.sqrt(y * y * (z * z));
    return new Vector3D(0, inverse * z, -inverse * y);
  } else if ((y >= -threshold) && (y <= threshold)) {
    double inverse  = 1 / Math.sqrt(x * x + z * z);
    return new Vector3D(-inverse * z, 0, inverse * x);
  }
  double inverse  = 1 / Math.sqrt(x * x + y * y);
  return new Vector3D(inverse * y, -inverse * x, 0);

}",0
